gene_a,gene_b,r_all,p_all,r_blood,p_blood,fdr_bh_all,fdr_bh_blood
PLPP2,TSSK1B,-0.11789281838109765,0.0010552051032242586,-0.4515311428150922,0.0030436295769765893,0.016778416548162124,0.08684310615762963
BMP15,PTDSS1,-0.027558770036684492,0.45999861569698186,-0.06934713384565083,0.6748594183367641,0.7372022861611306,0.9228437989992013
C3orf30,PTDSS1,-0.03404640112906435,0.345745793095192,-0.1884996836799684,0.23788999168094155,0.6659964110787746,0.7087590642703416
CXorf66,PTDSS1,0.04876343530707582,0.1909157570321494,0.05111103785009209,0.7573174104952249,0.5002500900740046,0.9521883810645416
GLRA2,PTDSS1,-0.006570682978989299,0.8601933083174657,-0.14168028326452753,0.3895918193264487,0.9487698704406342,0.8120229074897015
GPX6,PTDSS1,-0.019918565665522133,0.5812807330138702,-0.05268280991892157,0.7435698060475961,0.8156868208286342,0.9474617571072724
GSX2,PTDSS1,-0.007801797284451327,0.8289863340769335,0.051019829424552625,0.7514030927914904,0.9415697390631557,0.9502662483869687
NDST4,PTDSS1,0.07512194161713234,0.03727401137555749,0.13000546611623476,0.4178572356770246,0.20369435548941803,0.831169015798899
PPP3R2,PTDSS1,0.010211911583316479,0.7773825184982872,-0.3054714501546174,0.052114425616110786,0.9159110616650118,0.3982475509768466
PRSS37,PTDSS1,0.01613747501424252,0.6550144011848951,-0.058310089736120216,0.7172559103763069,0.8574528155029529,0.9373022616454035
PTDSS1,RAX,-0.005896952649776137,0.8703114328181019,0.009400336018288947,0.9534847353930294,0.9504043324587109,0.9896440849346524
OPN5,PTDSS1,0.06844139141216798,0.05781798884286631,-0.09349029715579019,0.5609756788518271,0.2696066510705606,0.8950651198166768
PTDSS1,RNF17,0.05532362339900433,0.12830919481928804,-0.15749057091111562,0.32541043520808277,0.4100768273874874,0.7534038128125917
PTDSS1,RXFP3,-0.0731881365846944,0.042459380416040506,-0.1503904345641085,0.3479663359731565,0.22003241673089818,0.7739303389151005
PTDSS1,SLC36A3,-0.030052839085473994,0.4052830556973536,-0.14057379088299018,0.3806823900982136,0.6989084036191511,0.8034187293086783
PTDSS1,TSSK1B,0.042682256465623514,0.23711500313211578,-0.026769255689503092,0.8680501616940521,0.5558740000166816,0.9836961309002207
BMP15,PTDSS2,0.04033959984489948,0.27936922975976203,0.10753596937820886,0.5146553818194343,0.5995710932009889,0.8811566115014844
C3orf30,PTDSS2,-0.10186493689272065,0.004690360304304567,-0.11005176476474757,0.4933641914198326,0.05234379831293535,0.8713646559250667
CXorf66,PTDSS2,0.002917889787494978,0.937658004771219,0.23796035535762308,0.1446310069747623,0.980557390610425,0.6159481270888195
GLRA2,PTDSS2,0.030423446405482342,0.41468040898464104,0.23529369021501292,0.14932077559781662,0.706698234932147,0.6159481270888195
GPX6,PTDSS2,-0.05752082429309607,0.11097494123205305,-0.2798285938436731,0.07640192718104716,0.3828785034421237,0.4715445072173747
GSX2,PTDSS2,-0.016497326998081683,0.6478350914464936,-0.11749316685626453,0.46441443378651753,0.8538122739869525,0.8543572020669608
NDST4,PTDSS2,-0.09242192446728362,0.010339621733319272,0.01072292182784771,0.9469489466978833,0.08823143879099112,0.9896440849346524
PPP3R2,PTDSS2,-0.00855005833988051,0.812874783582294,0.21899850298020046,0.1689223732625664,0.9333463028585276,0.6350092152014244
PRSS37,PTDSS2,-0.005985290063944186,0.8683862267605152,-0.012851968613062512,0.9364352728458067,0.9504043324587109,0.9896440849346524
PTDSS2,RAX,0.09704230066630821,0.007080244021545484,-0.12800798419164944,0.4251071036530729,0.06738076094853694,0.8316181006287499
OPN5,PTDSS2,0.020702526669587298,0.5664915523423119,0.025683535982150597,0.8733575088358402,0.8070219109606669,0.9836961309002207
PTDSS2,RNF17,-0.0385339080163394,0.2896685207817055,-0.07970463249048193,0.6203425006677942,0.6093265379192244,0.91040968030207
PTDSS2,RXFP3,0.1008482475274869,0.005122978987078034,-0.11852256879683626,0.46048255237589597,0.05510431179378053,0.8521388879247734
PTDSS2,SLC36A3,0.12202064456902117,0.0006966091212486479,0.3090981856327335,0.04924799480802284,0.012298754140665783,0.38673271996484193
PTDSS2,TSSK1B,-0.0759429137573482,0.03524110741003649,0.2657037240341546,0.09314189677361391,0.19721576672865904,0.5217746011391771
BMP15,PPARA,-0.022928639398079244,0.5387663143507693,0.18702903222405667,0.2542488693053346,0.7879765844021279,0.7170360864269766
C3orf30,PPARA,-0.014377102294536068,0.6905850150314164,-0.2936148440671795,0.062432200116899914,0.8751056508303653,0.4279159587962253
CXorf66,PPARA,-0.05476619730991772,0.14180496950404503,-0.09925289948759924,0.5477367729243996,0.43114099991728655,0.8926360569024501
GLRA2,PPARA,0.07024874157857061,0.059384375693432745,-0.25317559813855606,0.11992274893128893,0.2715204757129554,0.5813702608958269
GPX6,PPARA,-0.06797121507301855,0.059563271824555696,0.1490394129881334,0.3523639102906571,0.2718038785576873,0.7789737567738189
GSX2,PPARA,-0.061273056077221104,0.08951049755616766,-0.3650925222682706,0.018920081203659785,0.34043783577913783,0.25357361926211297
NDST4,PPARA,-0.010143354582385232,0.77883811124117,-0.24258143510358685,0.1264700508507507,0.9159110616650118,0.5929731321939959
PPARA,PPP3R2,0.026637511262712736,0.46075142885070663,-0.4522761068747665,0.002989736858958453,0.7372022861611306,0.08684310615762963
PPARA,PRSS37,0.014280191214928213,0.6925640814774687,-0.13051816204470687,0.4160077583702301,0.8751056508303653,0.828778102278435
PPARA,RAX,0.032905579266714516,0.3621573071277342,0.13206272012534168,0.41046413613771493,0.674348028972189,0.8231579599855541
OPN5,PPARA,-0.04306533939984846,0.23292844036612828,-0.3219461122443109,0.040099730103677546,0.5517862306442856,0.3491677179095732
PPARA,RNF17,0.016906974025423967,0.6423348499304701,0.08502275374447595,0.5971288825247103,0.8520089201150277,0.9033575848280069
PPARA,RXFP3,0.09689626721453146,0.007167189912599958,-0.06789283716980066,0.6731932921248648,0.06795557843057738,0.9228437989992013
PPARA,SLC36A3,0.03234113285344518,0.3704544332561507,-0.12315581522549623,0.44300895901208676,0.6769188787549935,0.8463454739335389
PPARA,TSSK1B,0.0050603805944019545,0.8885799731177836,0.2979279621229339,0.058505840201649506,0.9561808730649498,0.41488906070975823
BMP15,PPARD,-0.004893294930597862,0.8956449098122845,0.14364361385773955,0.38298759002437077,0.9576079770271848,0.8056271408893912
C3orf30,PPARD,-0.08845024316989449,0.014142601360690843,-0.2141273600485207,0.17883976608063692,0.10872390235245814,0.647855881513726
CXorf66,PPARD,-0.03225248190838968,0.3871771005492729,0.07320212142112156,0.657860775787642,0.6857421334176912,0.922125184798814
GLRA2,PPARD,-0.04452278034030002,0.23247063868918103,-0.4305215547801883,0.006222276242709211,0.5517862306442856,0.13385737127172756
GPX6,PPARD,0.011030552134892294,0.760062829895476,0.019238786987688855,0.9049666703159925,0.9102131164673796,0.9870390555271635
GSX2,PPARD,-0.05535185025324863,0.12512002070606904,-0.18372397065735663,0.25020693425162993,0.4064812855425593,0.7170360864269766
NDST4,PPARD,0.021609876045373254,0.54960290598612,-0.19347933256354394,0.22549227495183102,0.7958051127400833,0.6999226797472138
PPARD,PPP3R2,0.011292479228455374,0.7545461266726533,0.1603411658924025,0.3166179088165785,0.9060216155168821,0.7469699505782007
PPARD,PRSS37,-0.007037145596331031,0.8455252597942424,0.09288904228195102,0.5635088746831984,0.9461626703015522,0.8950651198166768
PPARD,RAX,-0.030099829687783346,0.40454875910822086,0.03697438881010412,0.8184738232401867,0.6989084036191511,0.9763713828028322
OPN5,PPARD,0.04580907523144276,0.20446806554913802,-0.08307290294622077,0.6055959132183091,0.5167208764124317,0.9053610848532463
PPARD,RNF17,-0.04600401918923912,0.206116815055265,-0.1950450472568565,0.2216874876155312,0.5203738131572765,0.6954901572251959
PPARD,RXFP3,0.09932247056673693,0.005839950788995031,0.1386233852748545,0.38739194467127214,0.0597875102680938,0.8095701047824136
PPARD,SLC36A3,0.012387559496925571,0.7316195978920914,-0.2346887703693124,0.13967941589152205,0.8948620021995958,0.613343575784385
PPARD,TSSK1B,0.042113203617082866,0.2434314680878205,-0.033908786807665015,0.8333024186544941,0.5632091554238317,0.980355786652346
BMP15,PPARG,-0.00779840212283781,0.8356725864455508,0.0041078808055201865,0.9801992361954419,0.9431154442467341,0.9961532531402665
C3orf30,PPARG,-0.02614024305060629,0.4726664904963256,0.09284912143143775,0.5636772558570032,0.7464689794389843,0.8950651198166768
CXorf66,PPARG,0.05620284953356776,0.13462361327233208,-0.08546268338651829,0.6049483409709551,0.41977643115367863,0.9053610848532463
GLRA2,PPARG,0.052779766393295006,0.16006239926581967,0.0732546790382927,0.6576301659620928,0.458857493975922,0.922125184798814
GPX6,PPARG,0.04827452966435747,0.1845793435022274,0.3442877415583336,0.027509045747808287,0.49272483771188963,0.2922122701841876
GSX2,PPARG,-0.1281925842616155,0.0004065217352765788,-0.027687919295229305,0.8635638878980769,0.0076521738405003065,0.9836961309002207
NDST4,PPARG,0.025846421465645843,0.47765922152500534,-0.07201013786402718,0.6545775169033563,0.7493719501206788,0.922125184798814
PPARG,PPP3R2,-0.03011892448056954,0.4079540810436215,-0.4571524035042324,0.0026571723692791253,0.7006248758639612,0.08195615982354891
PPARG,PRSS37,-0.007261130065052364,0.841908750746382,-0.24141754394895923,0.12835688691421798,0.9452283025747191,0.5985312030972642
PPARG,RAX,0.021043443027722333,0.5632041625409575,0.26730179667914306,0.09111713521906259,0.805926582506904,0.5194443527060305
OPN5,PPARG,0.07850302608505696,0.030798386920770894,-0.03747346130735994,0.8160655165451708,0.17888159469442885,0.9762279076428211
PPARG,RNF17,-0.027554254342632294,0.4490447231096536,0.21063533907587395,0.18620087203267632,0.7326669797072741,0.6583898237619494
PPARG,RXFP3,0.1120327390800655,0.0020214858050941562,-0.22824731790277025,0.15119471608426974,0.026953144067922083,0.6159481270888195
PPARG,SLC36A3,-0.09557846925980183,0.0085035975800627,-0.20596903622404478,0.19636963746184563,0.07625277774877583,0.673868997188103
PPARG,TSSK1B,-0.03390063983382566,0.3516176544603834,0.02799256038293469,0.8620771055317632,0.6699662279816868,0.9836961309002207
BMP15,RXRA,0.025636234385190304,0.4919009647790553,0.16944019132801386,0.30244410881893985,0.7550726282168008,0.7380904848202917
C3orf30,RXRA,0.015212638489185451,0.6736108572747367,-0.23947594498414282,0.1315511734468755,0.8649490327722341,0.6025520792743866
CXorf66,RXRA,-0.009168048412174456,0.805873163352648,-0.2455076634078922,0.13194523871418876,0.9292951793616121,0.6025520792743866
GLRA2,RXRA,0.10377293335406569,0.005284628123054085,-0.08533997412088559,0.6054687564679153,0.05636936664591024,0.9053610848532463
GPX6,RXRA,0.022690494862582875,0.5298179002357848,-0.19411233077237583,0.22394868971575554,0.7824912468532984,0.6991568849662612
GSX2,RXRA,-0.009746537237422121,0.787278348363236,-0.06648540898976253,0.6796018631029235,0.9194907300940424,0.9231654485620638
NDST4,RXRA,-0.03772480523816719,0.2961103053692399,-0.18664227921605783,0.24263053866746104,0.6183053684708435,0.7107326878887481
PPP3R2,RXRA,0.0758929649158461,0.03536203556391762,0.18872125158622294,0.2373287225047599,0.19721576672865904,0.7087590642703416
PRSS37,RXRA,0.032046097239996456,0.3748378421273982,0.38249116247379905,0.013585015274393625,0.6769394099581033,0.21467678458301037
RAX,RXRA,-0.03490515454875358,0.33370923507591077,-0.3840337182595477,0.013180875889075294,0.6512042749470756,0.21358761184364472
OPN5,RXRA,0.06940273893976323,0.05438138164808808,-0.2133175212866086,0.18052806740221264,0.2602174523721598,0.6482839044530506
RNF17,RXRA,-0.0399931240231646,0.27177788916336093,0.0023312754198299285,0.98845835371763,0.5920977850146643,0.9984277608930966
RXFP3,RXRA,0.07007576583201043,0.0520780787452185,0.27399012046077287,0.08300980743059311,0.25345985092729917,0.4880560553222037
RXRA,SLC36A3,-0.019522565194127373,0.5888190523578987,-0.001343544527679822,0.9933482493479951,0.820117940172046,0.9992029541575118
RXRA,TSSK1B,-0.03625346242161397,0.3153622366375461,0.028694061250328307,0.8586552662377653,0.6341816542371488,0.9836759755349652
BMP15,RXRB,-0.019251958797104375,0.6057889204583586,0.07225154517286536,0.6620370401665926,0.8279723216714808,0.9228437989992013
C3orf30,RXRB,0.01878724779357249,0.6029348088842923,-0.24338379479892225,0.12518144477293625,0.826734392471231,0.5901740306053717
CXorf66,RXRB,-0.13244643713070176,0.00036257038974843626,-0.452102508604116,0.003859315056953558,0.006978798479368397,0.10185408810104236
GLRA2,RXRB,0.015548072683061152,0.6768327454108003,-0.49886338947427256,0.0012267787230371406,0.8676368149489692,0.052342558849584664
GPX6,RXRB,0.08231934801365354,0.022433449849870973,0.4357341474854753,0.0044049990335417325,0.14393391382373358,0.11098091679342593
GSX2,RXRB,0.04951078562779698,0.17019299434187238,-0.1447361026272447,0.3665950503902435,0.474516407240067,0.7899691321540601
NDST4,RXRB,-0.010598715203283808,0.7691847019481117,-0.2926885081155652,0.0633021798437976,0.9137414556784993,0.42794404323432356
PPP3R2,RXRB,0.020516395033767704,0.5699865156556527,-0.19173646913308048,0.22977996226450645,0.8097737058943072,0.7030796820126916
PRSS37,RXRB,-0.1133491111977794,0.0016421992194070995,-0.09340884198174873,0.5613185538688042,0.022972841539246856,0.8950651198166768
RAX,RXRB,-0.0011228143992580248,0.9752009892763231,0.39270304184822785,0.011094541708312594,0.9944273579348581,0.19772902985148844
OPN5,RXRB,0.005876983261053195,0.8707467480014655,-0.08365718298690361,0.6030533168024158,0.9504043324587109,0.9053610848532463
RNF17,RXRB,-0.05557817310248143,0.12655933886818826,-0.15243924140469742,0.3413617825528142,0.4081348924867079,0.7658949722482071
RXFP3,RXRB,-0.053105049184468955,0.14121248194171215,-0.38000300484007926,0.014259047017780897,0.43036184972712277,0.21858179859592275
RXRB,SLC36A3,-0.05961653963269046,0.09853505735143611,-0.4757106533642803,0.0016694063470932318,0.3572942589513831,0.06378627236654737
RXRB,TSSK1B,0.05344841827536183,0.13865519867059667,0.03188153126331553,0.8431401704804741,0.42716029997189997,0.9820012904595148
BMP15,RAB18,0.057927547913056064,0.12017378885974984,0.047253172829140086,0.7751428016459782,0.40062858177508454,0.9583131401543801
C3orf30,RAB18,0.050897189215234305,0.1585277865215082,0.06378677351914425,0.6919519051303626,0.4570170422241678,0.9289319596530292
CXorf66,RAB18,0.02530360161427781,0.4975384227467544,0.11756295422422644,0.47598744337502974,0.7604169326756366,0.8581182077747015
GLRA2,RAB18,-0.0017583487781395494,0.9624077699698159,0.3304843692429087,0.03989230540780947,0.9894849909947736,0.3485471052695981
GPX6,RAB18,0.024945330742400625,0.48973057385931595,-0.2926289048636701,0.063358484863976,0.7543525621766537,0.42794404323432356
GSX2,RAB18,-0.02736315169349376,0.44862403369729825,0.07038934846747587,0.6618818474616242,0.732472823371034,0.9228437989992013
NDST4,RAB18,0.02816394333117486,0.4354530931436548,0.1194357927483603,0.4570094544584126,0.7201291462840803,0.850868511573481
PPP3R2,RAB18,-0.02703028336631028,0.45416456886509815,-0.03398219546750447,0.8329466459545155,0.7351457419532818,0.980355786652346
PRSS37,RAB18,-0.01851800591810022,0.608141145816014,0.26522851988790136,0.09375062406351772,0.8279723216714808,0.5217746011391771
RAB18,RAX,-0.003899631838515394,0.914023772237823,-0.46821259952903643,0.0020205387831467737,0.9670329526087066,0.07184137895632974
OPN5,RAB18,-0.0049071045406501,0.8919338270876532,-0.2171556311825661,0.17262663710109677,0.9561808730649498,0.639542968131415
RAB18,RNF17,-0.06074456156191659,0.09490271196504971,0.06342772923593451,0.6936010708718404,0.3485948727233436,0.9289319596530292
RAB18,RXFP3,-0.031888391830348355,0.3771939735195877,0.32997199992171816,0.035124220733681294,0.6769394099581033,0.3331654478610246
RAB18,SLC36A3,0.013661507182836173,0.7052474265972872,0.19864218690359445,0.21311426877089812,0.8819899423981707,0.6878212151174564
RAB18,TSSK1B,-0.04297251361680487,0.23393806068913883,-0.2577614819213478,0.10372351237886716,0.5527780233155621,0.5459646085747584
BMP15,RAB3GAP1,0.014272266509395911,0.7020271230844871,-0.20993890819612193,0.19957505651713783,0.8801123580295236,0.6780915184178574
C3orf30,RAB3GAP1,0.0858116568329379,0.017305557610204008,0.09099691020596355,0.5715151493192274,0.12170941615967655,0.8992373894490464
CXorf66,RAB3GAP1,0.007022213319439626,0.8506950075839519,-0.02398975859645618,0.8847405726577582,0.9471772748408018,0.9836961309002207
GLRA2,RAB3GAP1,0.030735211022321244,0.40991255962587053,-0.027031499202483468,0.8702436585588651,0.7023936764673551,0.9836961309002207
GPX6,RAB3GAP1,0.022771430622827726,0.5283507250611236,0.09573879995900082,0.551549573491001,0.7824912468532984,0.8936499418588371
GSX2,RAB3GAP1,0.07637020710744294,0.034220934871537365,0.19149025311746887,0.23039014951221137,0.19398112896122877,0.7030796820126916
NDST4,RAB3GAP1,-0.005826683581643833,0.8718434098821596,0.05025068213355322,0.7550344726112195,0.9504043324587109,0.9507466301618822
PPP3R2,RAB3GAP1,-0.0555184579780689,0.12398601042771573,-0.20021189712882936,0.2094461624952234,0.4048522789476432,0.6844126928800827
PRSS37,RAB3GAP1,-0.05520600839707749,0.12611929787334164,0.0007068798132693552,0.9965002826376856,0.4081348924867079,0.9994029235957335
RAB3GAP1,RAX,0.014315971450017713,0.6918331517772943,0.1366816188519323,0.39414010918492737,0.8751056508303653,0.8144917012200561
OPN5,RAB3GAP1,0.013039610007020825,0.718079567739392,-0.1761183960776643,0.2706919617055723,0.8877395319383415,0.7226170801641452
RAB3GAP1,RNF17,-0.008552022024420626,0.8142765233617317,0.15349143627306236,0.33800009526471136,0.9339372310958931,0.763607795231324
RAB3GAP1,RXFP3,-0.07028435644386677,0.051380968059351745,-0.19517074279100977,0.22138396778794364,0.25102152334339783,0.6954901572251959
RAB3GAP1,SLC36A3,-0.08938311575948997,0.013152896743061469,-0.040054263533201226,0.8036387744267046,0.10300561754708865,0.9690604157005952
RAB3GAP1,TSSK1B,0.03937885256713243,0.27542440884645153,-0.258014740699721,0.10337250662460708,0.5960156269204699,0.5459646085747584
BMP15,TBC1D20,-0.020365006437682492,0.5851088084106755,-0.1411800773481815,0.3912849582659339,0.8177693355345171,0.8130596535396029
C3orf30,TBC1D20,0.015282242256979935,0.6722041471099701,0.11130392309985311,0.48842880726789106,0.864427671551872,0.8695255539678728
CXorf66,TBC1D20,-0.02264575966342625,0.5437884480898698,-0.10426184109525025,0.5276117777776661,0.790965015403447,0.8827207198899752
GLRA2,TBC1D20,-0.017960502163193344,0.6301842968316427,-0.021635901700173158,0.8959847354001503,0.8442029303448484,0.984192629199669
GPX6,TBC1D20,-0.025357842570577094,0.4825771868964758,-0.013774133061507873,0.9318846335806485,0.7514583932207896,0.9896440849346524
GSX2,TBC1D20,0.027179023201175528,0.4516840750915106,-0.024041544200999847,0.8813944343985485,0.7351457419532818,0.9836961309002207
NDST4,TBC1D20,0.010648772779229737,0.7681256525402117,-0.24567745841207228,0.12155201498150059,0.9133310127742414,0.5816320716871803
PPP3R2,TBC1D20,0.006697169792295569,0.8529010527641101,0.07367096736854163,0.6471255650334826,0.9471772748408018,0.9213338560066283
PRSS37,TBC1D20,-0.06409492970108875,0.07567651830028267,0.3943558988461912,0.010730572930893068,0.3104677673857751,0.1934525824161004
RAX,TBC1D20,-0.036023384646621866,0.3184452954675804,-0.21566160174753635,0.1756722737936353,0.6370590391212472,0.6430226848911974
OPN5,TBC1D20,5.6209408952142756e-05,0.9987583333088024,-0.48569899438766684,0.0012858406418310257,0.9996491909970011,0.05327902939609247
RNF17,TBC1D20,-0.1507975875421266,3.100200872325763e-05,0.2005884828207197,0.2085727302112191,0.0009018766174038582,0.6836698967230742
RXFP3,TBC1D20,-0.003987355748928993,0.9120974420728682,-0.13655263168915477,0.39459078192147024,0.9660610060846267,0.8144917012200561
SLC36A3,TBC1D20,-0.01727599315193785,0.6324122578305796,-0.016015387410496754,0.9208338298138286,0.8454179530267801,0.9896440849346524
TBC1D20,TSSK1B,0.019473695356318776,0.5897524591006341,-0.07930069504616669,0.6221210194874449,0.8207122313130568,0.9110778870934243
AMFR,BMP15,0.01719030615633436,0.6449294092187382,0.06409506361034897,0.6982754475153299,0.853239941912129,0.9307147951591435
AMFR,C3orf30,0.020203722166180445,0.5758805153222615,0.08561798907245441,0.5945544824431681,0.8123152205239771,0.9031748407758262
AMFR,CXorf66,-0.0025435217080639447,0.9456432732523484,-0.03860186512861546,0.8155190304078421,0.9834061043574096,0.9760302561215876
AMFR,GLRA2,-0.03721366376116683,0.31835090855736947,0.26331781842100405,0.10530847783590476,0.6370590391212472,0.5474625145927381
AMFR,GPX6,0.03263406666102603,0.36613382416409096,0.097325115751804,0.544944800775842,0.674348028972189,0.8926360569024501
AMFR,GSX2,-0.040866949664695076,0.2576745451162223,-0.22398320398786964,0.15919064883184447,0.5751062210091796,0.625687117830311
AMFR,NDST4,0.025015743045730565,0.4885055334464357,-0.24589412150676276,0.12121330479502843,0.7542666861416618,0.5816320716871803
AMFR,PPP3R2,0.011699706060389123,0.7459939842214929,0.12229249925107925,0.44623692664784326,0.9001216713788748,0.8493177247432084
AMFR,PRSS37,0.005672451694126208,0.8752075843511474,0.07301216518389315,0.6500775197854278,0.9516177548240463,0.9213338560066283
AMFR,RAX,-0.05820617714601153,0.10677740099001463,-0.14064737109688957,0.3804306185536347,0.3744289020270273,0.8034187293086783
AMFR,OPN5,0.028212213808002956,0.43466634889873806,0.12723283158243986,0.42793941914494615,0.7192927299164639,0.8326956491161414
AMFR,RNF17,-0.008610397259220384,0.8130321310056705,-0.17599445966079508,0.2710346599047215,0.9333463028585276,0.7226170801641452
AMFR,RXFP3,-0.022775523207796994,0.5282765910080727,-0.09636912426108303,0.54892063892944,0.7824912468532984,0.8926360569024501
AMFR,SLC36A3,0.0033486875431766993,0.9261330384243043,-0.03722946634663168,0.8172427229306776,0.9740758333468442,0.9763713828028322
AMFR,TSSK1B,0.051614781037407464,0.152732347701829,-0.00915047468112302,0.9547198193781737,0.452017121522176,0.9896440849346524
BMP15,CYB5B,0.04983467760727789,0.18133958157270358,0.14685317370048356,0.37233405575250106,0.4901681777166943,0.7949751315482925
C3orf30,CYB5B,-0.016621545849680657,0.6453643611313085,0.22839545920606724,0.15092231317801708,0.8533743618265236,0.6159481270888195
CXorf66,CYB5B,-0.040688497163861394,0.2752284109607237,-0.18794895273228315,0.25187811212388356,0.5960156269204699,0.7170360864269766
CYB5B,GLRA2,0.005656446778989479,0.8794855218574921,0.18861389880936513,0.2501736897864721,0.9548273689377352,0.7170360864269766
CYB5B,GPX6,-0.012996284414812471,0.7189765561607838,0.12300243072288003,0.44358152999456585,0.8877395319383415,0.8468073950679259
CYB5B,GSX2,0.006089419281244819,0.8661178582753598,-0.07407823451694992,0.6453033472377018,0.9504043324587109,0.9213338560066283
CYB5B,NDST4,-0.06913468490283567,0.05532206787068276,-0.0810836430148112,0.6142868836683395,0.26373276303342247,0.9063829522714404
CYB5B,PPP3R2,0.005444855444426967,0.8801761118971579,0.14084352382875304,0.37975991759629046,0.955050494510151,0.8034187293086783
CYB5B,PRSS37,0.0426423238242893,0.23755444644041973,-0.01754134562882368,0.9133181597815473,0.5563946778476436,0.9872114086197902
CYB5B,RAX,-0.046982715992833456,0.19309763430248464,0.06560065438683217,0.6836419505088397,0.503390981481019,0.9254072068618298
CYB5B,OPN5,0.04482370117195966,0.21438367012259818,0.1696432792536668,0.28897907315253196,0.5327312323445181,0.7311352119710924
CYB5B,RNF17,-0.013847948496768087,0.7036514882714948,0.049182388946690976,0.7600868396009127,0.8809527246041517,0.9525140748480547
CYB5B,RXFP3,0.0036703001040147435,0.9190620233565054,-0.15736915609671415,0.32578828936856996,0.9687565872190084,0.7534038128125917
CYB5B,SLC36A3,0.005175457650646032,0.8860632608905186,-0.1105890243870605,0.49124344404494596,0.9561808730649498,0.8713646559250667
CYB5B,TSSK1B,-0.058565073418786105,0.10462993977061619,-0.07115592446074437,0.6584232515124041,0.3720175636288576,0.922125184798814
BMP15,MBTPS1,0.0039590774929848865,0.9154848355791306,-0.1712632410531807,0.29719497537243633,0.9673198175773493,0.7372278458851134
C3orf30,MBTPS1,-0.01276736913524972,0.7237222776163204,0.30924427303642,0.049135252060099784,0.890307078663037,0.38673271996484193
CXorf66,MBTPS1,-0.015689972765204015,0.6740520782736746,-0.045809751721701444,0.7818420359066438,0.8649490327722341,0.9617331694683031
GLRA2,MBTPS1,0.0073033717489599265,0.8447914281224901,0.04839472129213994,0.7698559393272117,0.9461626703015522,0.9557862292326199
GPX6,MBTPS1,-0.047500905688740276,0.18822758002842327,-0.17569663079877773,0.27185935793847843,0.4998686012619312,0.7226170801641452
GSX2,MBTPS1,0.031416071880034785,0.384304816369055,0.24607518125059114,0.120930797984872,0.682734441294088,0.5816320716871803
MBTPS1,NDST4,0.006802589678181218,0.8506125578959499,0.20315122077598996,0.2026961918860833,0.9471772748408018,0.6818689240845903
MBTPS1,PPP3R2,0.03324541974358743,0.35721828768835395,0.13881989267159248,0.386712822119485,0.6716301478908541,0.8095701047824136
MBTPS1,PRSS37,0.035172911856447296,0.33001211198618363,0.18707063772252588,0.2415316433425889,0.6488717409252152,0.7102137970326724
MBTPS1,RAX,-0.047109149533040344,0.19190094972973468,-0.12204883156031868,0.4471503312249264,0.5023174144254814,0.8498180014371283
MBTPS1,OPN5,0.08984247225867815,0.012688406853602483,-0.011710857330869108,0.9420691050840747,0.10056446298830451,0.9896440849346524
MBTPS1,RNF17,0.017417978414029325,0.6323112903416898,-0.07970575142441781,0.6203375770065258,0.8454179530267801,0.91040968030207
MBTPS1,RXFP3,-0.08511477448991371,0.01823799008837078,0.04849481019670154,0.7633438876012733,0.12517226441348311,0.9534516473927898
MBTPS1,SLC36A3,0.08757360472071914,0.015131829846270182,-0.07973826018419189,0.6201945353774266,0.11159182464127754,0.91040968030207
MBTPS1,TSSK1B,-0.03224364323856803,0.37189933041035383,-0.4195249708456469,0.006325143575940349,0.6769394099581033,0.13493639628672746
BMP15,SCAP,0.026473994601194564,0.477855489603709,-0.1659456402292522,0.31267025588780073,0.7493719501206788,0.7457563396136798
C3orf30,SCAP,-0.01914428209700797,0.5960618847906238,0.25641680758513574,0.10560243631407902,0.8248207703048632,0.5474625145927381
CXorf66,SCAP,-0.014840792572421786,0.6907575801001085,-0.18679353415038957,0.25485816428407554,0.8751056508303653,0.7170360864269766
GLRA2,SCAP,0.014357154723951068,0.7003402048624163,0.13129304413099788,0.4256219097729645,0.8795022469754848,0.8316181006287499
GPX6,SCAP,0.03147703331251487,0.38338246008969545,-0.05393298363246531,0.7376976998652223,0.6820424585334401,0.9470943388440165
GSX2,SCAP,0.010178498239656107,0.7780918489093395,0.13152927380941254,0.41237395958136575,0.9159110616650118,0.8239587446715516
NDST4,SCAP,-0.0057538275268229876,0.8734322940467658,0.01982295498369349,0.9020948259455946,0.9504043324587109,0.9869717876135917
PPP3R2,SCAP,0.025976705578916376,0.4719525959129032,0.1601229277003544,0.3172857086971508,0.7462622887813664,0.7472414114670708
PRSS37,SCAP,-0.01598393492480196,0.6580874026395814,0.13750197266407183,0.3912808595279196,0.8589966599781655,0.8130596535396029
RAX,SCAP,-0.09246277167633916,0.010305761844627427,0.0283974180269339,0.8601019496175349,0.08823143879099112,0.9836759755349652
OPN5,SCAP,0.09360858881071221,0.009395215075953202,0.17210569515083798,0.2819326801241095,0.0818086754912932,0.7255585395295889
RNF17,SCAP,0.004632927514197592,0.8987356416762238,-0.1211191548751167,0.4506446554475775,0.9589237425004302,0.850868511573481
RXFP3,SCAP,-0.06572234796033943,0.06852458478052495,-0.22622452901257895,0.15495031422175962,0.29237156173023976,0.6188343282491492
